member_id,name,name_alt,roman_name,gender,dob,age,district,district_en,committees,committees_en,terms,party,party_en,party_group,party_group_en,loyalty,loyalty_rank,attendance,attendance_rank,absenteeism,absenteeism_rank,dp_vote_freq,dp_alignment,jeong_alignment,gugmin_alignment
9771060,이재정,李在汀,Lee Jaejung,F,1974-08-02,47.9041095890411,경기 안양시동안구을,Gyeonggi | Anyang Dongan B,"['외교통일위원회', '윤리특별위원회']","['Foreign Affairs and Unification Committee', 'Special Committee on Ethics']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9900075762000474,159.0,0.6694411414982164,217,0.33055885850178357,90,0.9822380106571936,0.9900075762000474,0.9274179358287867,0.919840278647315
9771284,이수진,李秀眞,Lee Sujin,F,1969-11-03,52.64931506849315,서울 동작구을,Seoul | Dongjak B,"['국회운영위원회', '법제사법위원회', '여성가족위원회']","['House Steering Committee', 'Legislation and Judiciary Committee', 'Gender Equality and Family Committee']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9978163748522692,47.0,0.8852556480380499,94,0.1147443519619501,214,0.9966420416386836,0.9978163748522692,0.918848466011042,0.9192090961830742
9770784,서영교,徐瑛敎,Seo Youngkyo,F,1964-11-11,57.62739726027397,서울 중랑구갑,Seoul | Jungnang A,['행정안전위원회'],['Public Administration and Security Committee'],3,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9983551336347042,33.0,0.8715814506539834,109,0.1284185493460166,198,0.9979536152796725,0.9983551336347042,0.9208087756939506,0.931734780807218
9771260,이동주,李東洲,Lee Dongju,M,1972-09-04,49.81369863013698,비례대표,Proportional seat,['산업통상자원중소벤처기업위원회'],"['Trade, Industry, Energy, SMEs, and Startups Committee']",1,더불어시민당,Platform Party,더불어민주당,Democratic Party of Korea,0.9967691385769233,74.0,0.9458977407847801,41,0.05410225921521994,265,0.9968573224387178,0.9967691385769233,0.9288181638880953,0.9388264163758276
9771089,김성환,金星煥,Kim Sungwhan,M,1965-10-15,56.701369863013696,서울 노원구병,Seoul | Nowon C,"['국회운영위원회', '산업통상자원중소벤처기업위원회']","['House Steering Committee', 'Trade, Industry, Energy, SMEs, and Startups Committee']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9985928141158017,26.0,0.8263971462544589,140,0.17360285374554107,167,0.9978417266187051,0.9985928141158017,0.920061946272908,0.9266966642337962
9771283,강민정,姜旼姃,Kang Minjung,F,1961-04-26,61.172602739726024,비례대표,Proportional seat,"['국회운영위원회', '교육위원회', '예산결산특별위원회']","['House Steering Committee', 'Education Committee', 'Special Committee on Budget and Accounts']",1,열린민주당,Open Democratic Party,더불어민주당,Democratic Party of Korea,0.9623646508172036,212.0,0.9268727705112961,61,0.07312722948870387,246,0.9403463758819757,0.9623646508172036,0.945796301259583,0.8949485867450407
9770876,윤호중,尹昊重,Yun Hojung,M,1963-03-27,59.25479452054795,경기 구리시,Gyeonggi | Guri,"['국회운영위원회', '법제사법위원회', '정보위원회']","['House Steering Committee', 'Legislation and Judiciary Committee', 'Intelligence Committee']",4,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9986931786518319,20.0,0.8906064209274673,88,0.10939357907253267,220,0.9986648865153538,0.9986931786518319,0.920135068892876,0.9213472422844606
9770973,조승래,趙承來,Jo Seounglae,M,1968-02-21,54.347945205479455,대전 유성구갑,Daejeon | Yuseong A,"['과학기술정보방송통신위원회', '여성가족위원회']","['Science, ICT, Future Planning, Broadcasting and Communications Committee', 'Gender Equality and Family Committee']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.999029077742105,13.0,0.8828775267538644,98,0.11712247324613556,210,0.9993265993265993,0.999029077742105,0.9176168547180273,0.9179480334686032
9771153,윤영덕,尹永德,Yoon Youngdeok,M,1969-09-07,52.8054794520548,광주 동구남구갑,Gwangju | Dong-Nam A,"['국회운영위원회', '교육위원회']","['House Steering Committee', 'Education Committee']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9856820659734781,177.0,0.9768133174791914,18,0.023186682520808577,290,0.967741935483871,0.9856820659734781,0.9222096090511315,0.9118843235698174
9771254,서정숙,徐正淑,Suh Jungsook,F,1953-02-18,69.35616438356165,비례대표,Proportional seat,"['보건복지위원회', '여성가족위원회']","['Health and Welfare Committee', 'Gender Equality and Family Committee']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.833090743782072,286.0,0.6932223543400713,208,0.3067776456599287,99,0.8164665523156089,0.7279784644526519,0.6981396118841436,0.833090743782072
9771270,김홍걸,金弘傑,Kim Honggul,M,1963-11-12,58.62465753424657,비례대표,Proportional seat,['외교통일위원회'],['Foreign Affairs and Unification Committee'],1,더불어시민당,Platform Party,더불어민주당,Democratic Party of Korea,0.9875643370508272,171.0,0.7068965517241379,204,0.2931034482758621,104,0.9764507989907485,0.9875643370508272,0.9311853082910151,0.908400322150013
9771155,양향자,梁香子,Yang Hyangja,F,1967-04-04,55.23287671232877,광주 서구을,Gwangju | Seo B,['기획재정위원회'],['Strategy and Finance Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9974224261586017,61.0,0.8912009512485137,87,0.10879904875148627,221,0.9946631087391594,0.9974224261586017,0.9269481317296293,0.9302769352878925
9771269,이수진,李壽珍,Lee Soojin,F,1969-05-14,53.12328767123287,비례대표,Proportional seat,"['국회운영위원회', '환경노동위원회', '여성가족위원회']","['House Steering Committee', 'Environment and Labor Committee', 'Gender Equality and Family Committee']",1,더불어시민당,Platform Party,더불어민주당,Democratic Party of Korea,0.980563299182973,184.0,0.9262782401902497,63,0.07372175980975026,245,0.9621309370988447,0.980563299182973,0.9208459766007794,0.9021944240752622
9770587,안규백,安圭伯,Ahn Gyuback,M,1961-04-29,61.16438356164384,서울 동대문구갑,Seoul | Dongdaemun A,['국방위원회'],['National Defense Committee'],4,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9955666671017076,104.0,0.9399524375743162,49,0.060047562425683765,257,0.9911448450347881,0.9955666671017076,0.9146842707022468,0.9182415823188421
9770911,박광온,朴洸瑥,Park Kwangon,M,1957-03-26,65.25753424657535,경기 수원시정,Gyeonggi | Suwon D,['정무위원회'],['National Policy Committee'],3,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9968462460589727,71.0,0.847205707491082,128,0.15279429250891796,179,0.9943859649122807,0.9968462460589727,0.921558936908827,0.9264155977341625
9770999,소병훈,蘇秉勳,So Byunghoon,M,1954-06-03,68.06849315068493,경기 광주시갑,Gyeonggi | Gwangju A,['국토교통위원회'],"['Land, Infrastructure and Transport Committee']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9939392580457821,124.0,0.9661117717003567,21,0.03388822829964333,287,0.992,0.9939392580457821,0.9258130739572538,0.9216788844837599
9771008,성일종,成一鍾,Sung Iljong,M,1963-03-19,59.276712328767125,충남 서산시태안군,S. Chungcheong | Seosan-Taean,"['국회운영위원회', '국방위원회']","['House Steering Committee', 'National Defense Committee']",2,국민의힘,People Power Party,국민의힘,People Power Party,0.9423318709755638,238.0,0.6099881093935791,237,0.39001189060642094,71,0.9044834307992202,0.894325010753963,0.8882261869095615,0.9423318709755638
9771243,조수진,趙修眞,Cho Sujin,F,1972-06-19,50.02465753424657,비례대표,Proportional seat,['법제사법위원회'],['Legislation and Judiciary Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.8043286917310409,293.0,0.42092746730083236,272,0.5790725326991677,36,0.6031073446327684,0.6949691826628633,0.648169363383192,0.8043286917310409
9771280,이태규,李泰珪,Lee Taekyu,M,1964-03-22,58.26849315068493,비례대표,Proportional seat,"['외교통일위원회', '예산결산특별위원회', '윤리특별위원회']","['Foreign Affairs and Unification Committee', 'Special Committee on Budget and Accounts', 'Special Committee on Ethics']",2,국민의당,People Party,국민의당,People Party,0.9581870277303106,218.0,0.525564803804994,260,0.47443519619500596,48,0.751131221719457,0.7895322240278396,0.7705113914302485,0.8856273099068556
9770864,홍익표,洪翼杓,Hong Ihkpyo,M,1967-11-20,54.602739726027394,서울 중구성동구갑,Seoul | Jung-Seongdong A,['과학기술정보방송통신위원회'],"['Science, ICT, Future Planning, Broadcasting and Communications Committee']",3,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9882691084624302,167.0,0.8590963139120095,120,0.14090368608799053,188,0.9820069204152249,0.9882691084624302,0.9330531517968403,0.9278800133280443
9770881,정성호,鄭成湖,Jung Sungho,M,1961-09-10,60.797260273972604,경기 양주시,Gyeonggi | Yangju,['기획재정위원회'],['Strategy and Finance Committee'],4,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9959671290260828,93.0,0.847205707491082,128,0.15279429250891796,179,0.9936842105263158,0.9959671290260828,0.9327808711944952,0.9218896039250444
9771224,구자근,具滋根,Ku Jakeun,M,1967-10-09,54.71780821917808,경북 구미시갑,N. Gyeongsang | Gumi A,['산업통상자원중소벤처기업위원회'],"['Trade, Industry, Energy, SMEs, and Startups Committee']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.9575958899023106,220.0,0.7794292508917955,174,0.2205707491082045,134,0.8871090770404272,0.9092747429627929,0.8632463095544038,0.9575958899023106
9771001,송기헌,宋基憲,Song Ki Hun,M,1963-10-02,58.73698630136986,강원 원주시을,Gangwon | Wonju B,['법제사법위원회'],['Legislation and Judiciary Committee'],2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9962557219088127,87.0,0.821640903686088,146,0.178359096313912,162,0.9934876989869754,0.9962557219088127,0.924585455770514,0.9335035533877101
9771145,홍준표,洪準杓,Hong Joonpyo,M,1954-12-05,67.56164383561644,대구 수성구을,Daegu | Suseong B,['산업통상자원중소벤처기업위원회'],"['Trade, Industry, Energy, SMEs, and Startups Committee']",5,무소속,Unaffiliated,무소속,Unaffiliated,,,0.2390011890606421,296,0.760998810939358,12,0.7711442786069652,0.7198235566392458,0.7211151627645327,0.8203720452152584
9771188,최종윤,崔鍾允,Choi Jongyoon,M,1966-02-27,56.33150684931507,경기 하남시,Gyeonggi | Hanam,['보건복지위원회'],['Health and Welfare Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9986631046425272,23.0,0.9655172413793104,22,0.03448275862068961,286,0.9981527093596059,0.9986631046425272,0.9224484220440128,0.922921949617458
9771253,전주혜,全珠惠,Jun Joohyae,F,1966-07-15,55.95342465753425,비례대표,Proportional seat,"['국회운영위원회', '법제사법위원회', '여성가족위원회', '윤리특별위원회']","['House Steering Committee', 'Legislation and Judiciary Committee', 'Gender Equality and Family Committee', 'Special Committee on Ethics']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.8722432882929004,275.0,0.514268727705113,264,0.485731272294887,44,0.7745664739884393,0.7674466678908621,0.7444787067838357,0.8722432882929004
9771127,김웅,金雄,Kim Woong,M,1970-05-05,52.14794520547945,서울 송파구갑,Seoul | Songpa A,['환경노동위원회'],['Environment and Labor Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.6628417198481948,300.0,0.7931034482758621,164,0.2068965517241379,144,0.5937031484257871,0.5213955756892458,0.5097230076891123,0.6628417198481948
9770356,변재일,卞在一,Byun Jaeill,M,1948-09-02,73.81917808219178,충북 청주시청원구,N. Chungcheong | Cheongju Cheongwon,['과학기술정보방송통신위원회'],"['Science, ICT, Future Planning, Broadcasting and Communications Committee']",5,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9959104278667866,95.0,0.6343638525564804,228,0.3656361474435196,80,0.9925023430178069,0.9959104278667866,0.9098141156868381,0.9218290243097654
9771266,유정주,兪訂炷,Yoo Jungju,F,1975-12-13,46.53972602739726,비례대표,Proportional seat,"['문화체육관광위원회', '여성가족위원회', '예산결산특별위원회']","['Culture, Sports and Tourism Committee', 'Gender Equality and Family Committee', 'Special Committee on Budget and Accounts']",1,더불어시민당,Platform Party,더불어민주당,Democratic Party of Korea,0.9943820045732845,121.0,0.8656361474435196,113,0.13436385255648042,194,0.9896978021978022,0.9943820045732845,0.9212300519078102,0.912988027530634
9771227,윤두현,尹斗鉉,Yoon Doohyun,M,1961-05-12,61.12876712328767,경북 경산시,N. Gyeongsang | Gyeongsan,"['정무위원회', '예산결산특별위원회']","['National Policy Committee', 'Special Committee on Budget and Accounts']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.7911169421947752,297.0,0.6533888228299644,222,0.34661117717003564,86,0.707916287534122,0.6487007719646227,0.6391898218971785,0.7911169421947752
9770944,박성중,朴成重,Park Sungjoong,M,1958-08-01,63.90684931506849,서울 서초구을,Seoul | Seocho B,['과학기술정보방송통신위원회'],"['Science, ICT, Future Planning, Broadcasting and Communications Committee']",2,국민의힘,People Power Party,국민의힘,People Power Party,0.845228935481282,283.0,0.4863258026159334,269,0.5136741973840666,39,0.6943765281173594,0.7050636007302215,0.6843690377773152,0.845228935481282
9771142,강대식,姜大植,Kang Daesik,M,1959-11-02,62.652054794520545,대구 동구을,Daegu | Dong B,['국방위원회'],['National Defense Committee'],1,국민의힘,People Power Party,국민의힘,People Power Party,0.9182855072696918,259.0,0.6872770511296076,213,0.3127229488703924,95,0.7984429065743944,0.8248661345185517,0.7939201603004398,0.9182855072696918
9770951,전재수,田載秀,Chun Jaesoo,M,1971-04-20,51.18904109589041,부산 북구강서구갑,Busan | Buk-Gangseo A,"['정무위원회', '예산결산특별위원회', '윤리특별위원회']","['National Policy Committee', 'Special Committee on Budget and Accounts', 'Special Committee on Ethics']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9996787842011343,7.0,0.6950059453032105,207,0.30499405469678953,101,1.0,0.9996787842011343,0.9123960900917324,0.927989604016858
9770905,이개호,李介昊,Lee Kaiho,M,1959-06-23,63.013698630136986,전남 담양군함평군영광군장성군,S. Jeolla | Damyang-Hampyeong-Yeonggwang-Jangseong,['농림축산식품해양수산위원회'],"['Agriculture, Food, Rural Affairs, Oceans and Fisheries Committee']",3,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9974760642264876,59.0,0.9512485136741974,38,0.04875148632580262,268,0.9975,0.9974760642264876,0.9192978530780805,0.9208554870453534
9771149,허종식,許琮植,Heo Jongsik,M,1962-02-08,60.38356164383562,인천 동구미추홀구갑,Incheon | Dong-Michuhol A,['보건복지위원회'],['Health and Welfare Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9946607858100772,117.0,0.9940546967895363,4,0.005945303210463715,304,0.992822966507177,0.9946607858100772,0.9225828746962705,0.9204029820779847
9771122,정태호,鄭泰浩,Jung Taeho,M,1963-03-20,59.273972602739725,서울 관악구을,Seoul | Gwanak B,"['산업통상자원중소벤처기업위원회', '예산결산특별위원회']","['Trade, Industry, Energy, SMEs, and Startups Committee', 'Special Committee on Budget and Accounts']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.995714238855383,99.0,0.9571938168846611,32,0.0428061831153389,275,0.9919254658385093,0.995714238855383,0.920521609176193,0.9197829814395028
9771098,이상헌,李相憲,Lee Sangheon,M,1954-07-10,67.96712328767123,울산 북구,Ulsan | Buk,['문화체육관광위원회'],"['Culture, Sports and Tourism Committee']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9981780426809347,36.0,0.7080856123662307,203,0.2919143876337693,105,0.9974811083123426,0.9981780426809347,0.9186464831999623,0.9206110221365668
9771168,강준현,康準鉉,Kang Junhyeon,M,1964-08-19,57.85753424657534,세종특별자치시을,Sejong | Sejong B,"['국회운영위원회', '국토교통위원회', '예산결산특별위원회']","['House Steering Committee', 'Land, Infrastructure and Transport Committee', 'Special Committee on Budget and Accounts']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9993330034040816,10.0,0.960166468489893,31,0.039833531510107045,277,0.9987616099071207,0.9993330034040816,0.9223302307252171,0.9250028524859729
9771041,임이자,林利子,Lim Leeja,M,1964-03-05,58.31506849315068,경북 상주시문경시,N. Gyeongsang | Sangju-Mungyeong,"['국회운영위원회', '환경노동위원회']","['House Steering Committee', 'Environment and Labor Committee']",2,국민의힘,People Power Party,국민의힘,People Power Party,0.9657655021919639,206.0,0.9114149821640903,74,0.08858501783590966,233,0.9223744292237442,0.9286852107430913,0.8945284072984617,0.9657655021919639
9770996,송석준,宋錫俊,Song Seogjun,M,1964-03-10,58.3013698630137,경기 이천시,Gyeonggi | Icheon,['국토교통위원회'],"['Land, Infrastructure and Transport Committee']",2,국민의힘,People Power Party,국민의힘,People Power Party,0.9635192095411147,210.0,0.7895362663495838,169,0.21046373365041615,139,0.9525602409638554,0.9383618043014813,0.8953862509093942,0.9635192095411147
9770982,김진표,金振杓,Kim Jinpyo,M,1947-05-04,75.15068493150685,경기 수원시무,Gyeonggi | Suwon E,"['국방위원회', '윤리특별위원회']","['National Defense Committee', 'Special Committee on Ethics']",5,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9954267142114631,107.0,0.8864447086801427,93,0.11355529131985731,215,0.9919517102615694,0.9954267142114631,0.9162031356465893,0.9182921000219306
9771175,민병덕,閔炳德,Min Byoungdug,M,1970-12-20,51.52054794520548,경기 안양시동안구갑,Gyeonggi | Anyang Dongan A,['정무위원회'],['National Policy Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9926030928434185,140.0,0.8263971462544589,140,0.17360285374554107,167,0.9856115107913669,0.9926030928434185,0.9134656802492372,0.9095508808136012
9771275,장혜영,張惠英,Jang Hyeyoung,F,1987-04-08,35.221917808219175,비례대표,Proportional seat,['기획재정위원회'],['Strategy and Finance Committee'],1,정의당,Justice Party,정의당,Justice Party,0.986114480438124,176.0,0.9881093935790726,12,0.01189060642092743,295,0.8904933814681107,0.8997879114651958,0.986114480438124,0.8787647674484096
9771233,강민국,姜旻局,Kang Minkuk,M,1971-03-03,51.320547945205476,경남 진주시을,S. Gyeongsang | Jinju B,"['국회운영위원회', '정무위원회']","['House Steering Committee', 'National Policy Committee']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.8791533254450555,272.0,0.6248513674197385,231,0.37514863258026154,77,0.7878211227402474,0.7814153680325221,0.7499840150307798,0.8791533254450555
9771003,이양수,李亮壽,Lee Yangsoo,M,1967-08-15,54.868493150684934,강원 속초시인제군고성군양양군,Gangwon | Sokcho-Inje-Goseong-Yangyang,"['농림축산식품해양수산위원회', '여성가족위원회']","['Agriculture, Food, Rural Affairs, Oceans and Fisheries Committee', 'Gender Equality and Family Committee']",2,국민의힘,People Power Party,국민의힘,People Power Party,0.963038993915637,211.0,0.5570749108204518,252,0.4429250891795482,56,0.9348986125933831,0.9126653391654183,0.8850476914540003,0.963038993915637
9771235,조해진,曺海珍,Cho Haejin,M,1963-08-04,58.8986301369863,경남 밀양시의령군함안군창녕군,S. Gyeongsang | Miryang-Uiryeong-Haman-Changnyeong,['기획재정위원회'],['Strategy and Finance Committee'],3,국민의힘,People Power Party,국민의힘,People Power Party,0.9699333073236094,197.0,0.504756242568371,267,0.49524375743162896,41,0.9611307420494699,0.9295167857388172,0.8862924148940498,0.9699333073236094
9770995,박정,朴釘,Park Jeung,M,1962-11-19,59.605479452054794,경기 파주시을,Gyeonggi | Paju B,['문화체육관광위원회'],"['Culture, Sports and Tourism Committee']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9975798965645946,55.0,0.9102259215219977,76,0.08977407847800234,231,0.9973873285434357,0.9975798965645946,0.9178366481176081,0.9187927503072645
9771206,김윤덕,金潤德,Kim Yunduck,M,1966-05-23,56.0986301369863,전북 전주시갑,N. Jeolla | Jeonju A,['국토교통위원회'],"['Land, Infrastructure and Transport Committee']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9966409981851343,80.0,0.8626634958382877,117,0.13733650416171228,191,0.9958649207443143,0.9966409981851343,0.9178097392278165,0.9206543754696569
9771068,정춘숙,鄭春淑,Jung Chounsook,F,1964-01-08,58.46849315068493,경기 용인시병,Gyeonggi | Yongin C,"['보건복지위원회', '여성가족위원회']","['Health and Welfare Committee', 'Gender Equality and Family Committee']",2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9906017265855248,155.0,0.9024970273483948,83,0.09750297265160524,225,0.9782608695652174,0.9906017265855248,0.9276679036144857,0.9149215979984514
9771120,김민석,金民錫,Kim Minseok,M,1964-05-29,58.082191780821915,서울 영등포구을,Seoul | Yeongdeungpo B,['보건복지위원회'],['Health and Welfare Committee'],3,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9966790339050717,78.0,0.6652794292508918,220,0.3347205707491082,88,0.9937444146559428,0.9966790339050717,0.9140287414494875,0.902407013478921
9770808,윤관석,尹官石,Youn Kwansuk,M,1960-08-17,61.863013698630134,인천 남동구을,Incheon | Namdong B,['정무위원회'],['National Policy Committee'],3,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9985101441878528,28.0,0.9928656361474435,5,0.007134363852556502,303,0.9982035928143712,0.9985101441878528,0.921804952076071,0.9267729879170971
9771185,이소영,李素永,Lee Soyoung,F,1985-02-10,37.37808219178082,경기 의왕시과천시,Gyeonggi | Uiwang-Gwacheon,['산업통상자원중소벤처기업위원회'],"['Trade, Industry, Energy, SMEs, and Startups Committee']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9900584378286549,158.0,0.7586206896551724,179,0.24137931034482762,128,0.987460815047022,0.9900584378286549,0.9112894383172968,0.9032097434882033
9770527,김상희,金相姬,Kim Sanghee,F,1954-05-18,68.11232876712329,경기 부천시병,Gyeonggi | Bucheon C,['과학기술정보방송통신위원회'],"['Science, ICT, Future Planning, Broadcasting and Communications Committee']",4,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9909659565853254,151.0,0.7913198573127229,165,0.20868014268727708,142,0.9849737039819685,0.9909659565853254,0.9262787605848929,0.9086323567232869
9771164,김기현,金起炫,Kim Gihyeon,M,1959-02-21,63.347945205479455,울산 남구을,Ulsan | Nam B,"['국회운영위원회', '외교통일위원회', '정보위원회']","['House Steering Committee', 'Foreign Affairs and Unification Committee', 'Intelligence Committee']",4,국민의힘,People Power Party,국민의힘,People Power Party,0.9661067570605919,204.0,0.7907253269916765,167,0.20927467300832348,141,0.9631578947368421,0.9467707914715707,0.9019714889755862,0.9661067570605919
9770725,김상훈,金相勳,Kim Sanghoon,M,1963-01-25,59.42191780821918,대구 서구,Daegu | Seo,['국토교통위원회'],"['Land, Infrastructure and Transport Committee']",3,국민의힘,People Power Party,국민의힘,People Power Party,0.9772395068392387,190.0,0.5653983353151011,248,0.4346016646848989,60,0.9695057833859095,0.9551641868267685,0.9362540733883611,0.9772395068392387
9770934,김영호,金映豪,Kim Youngho,M,1967-09-13,54.78904109589041,서울 서대문구을,Seoul | Seodaemun B,['외교통일위원회'],['Foreign Affairs and Unification Committee'],2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.99539508403077,108.0,0.9833531510107015,15,0.01664684898929847,292,0.9951632406287787,0.99539508403077,0.9184455311032492,0.9206915324787492
9771249,김예지,金睿智,Kim Yeaji,F,1980-12-13,41.53972602739726,비례대표,Proportional seat,['문화체육관광위원회'],"['Culture, Sports and Tourism Committee']",1,국민의힘,People Power Party,국민의힘,People Power Party,0.9472105819291354,230.0,0.7966706302021404,162,0.20332936979785965,146,0.9373134328358209,0.9097858630711047,0.8801793790880786,0.9472105819291354
9771009,김종민,金鐘民,Kim Jongmin,M,1964-05-12,58.12876712328767,충남 논산시계룡시금산군,S. Chungcheong | Nonsan-Gyeryong-Geumsan,['법제사법위원회'],['Legislation and Judiciary Committee'],2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9950434689364251,113.0,0.5707491082045184,246,0.4292508917954816,62,0.9916666666666667,0.9950434689364251,0.9107384369549653,0.9283332461397781
9771158,이용빈,李龍彬,Lee Yongbin,M,1964-12-15,57.534246575342465,광주 광산구갑,Gwangju | Gwangsan A,['과학기술정보방송통신위원회'],"['Science, ICT, Future Planning, Broadcasting and Communications Committee']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9987911056066712,15.0,0.9423305588585018,46,0.05766944114149819,262,0.9987381703470032,0.9987911056066712,0.925291458281147,0.9297459110980448
9771262,조정훈,趙廷訓,Cho Junghun,M,1972-10-07,49.723287671232875,비례대표,Proportional seat,['산업통상자원중소벤처기업위원회'],"['Trade, Industry, Energy, SMEs, and Startups Committee']",1,시대전환,Transition Korea,시대전환,Transition Korea,1.0000000000000002,1.0,0.66884661117717,219,0.33115338882282996,89,0.9715555555555555,0.969716495289479,0.9247496330336639,0.9155258283259848
9771173,김민철,金敏徹,Kim Minchul,M,1967-11-18,54.608219178082194,경기 의정부시을,Gyeonggi | Uijeongbu B,"['국회운영위원회', '행정안전위원회']","['House Steering Committee', 'Public Administration and Security Committee']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9994237107767528,8.0,0.941141498216409,47,0.05885850178359098,261,1.0,0.9994237107767528,0.9244906057949812,0.925216588997904
9771169,김승원,金勝源,Kim Seungwon,M,1969-07-08,52.97260273972603,경기 수원시갑,Gyeonggi | Suwon A,"['국회운영위원회', '문화체육관광위원회']","['House Steering Committee', 'Culture, Sports and Tourism Committee']",1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9926670678660979,139.0,0.9399524375743162,49,0.060047562425683765,257,0.9873497786211258,0.9926670678660979,0.9166678305664685,0.917151740113292
9771184,이용우,李龍雨,Lee Yongwoo,M,1964-02-01,58.4027397260274,경기 고양시정,Gyeonggi | Goyang D,['정무위원회'],['National Policy Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9794090689061842,185.0,0.8763376932223543,104,0.12366230677764567,203,0.9728629579375848,0.9794090689061842,0.9171458320337542,0.8979703309227791
9771037,오영훈,吳怜勳,Oh Younghun,M,1968-12-14,53.536986301369865,제주 제주시을,Jeju | Jeju B,['행정안전위원회'],['Public Administration and Security Committee'],2,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9979080699333415,45.0,0.6111771700356718,236,0.38882282996432815,72,0.9961089494163424,0.9979080699333415,0.9255640312512461,0.9297999875658435
9771167,홍성국,洪性國,Hong Sungkook,M,1963-02-24,59.33972602739726,세종특별자치시갑,Sejong | Sejong A,['정무위원회'],['National Policy Committee'],1,더불어민주당,Democratic Party of Korea,더불어민주당,Democratic Party of Korea,0.9991034644224303,11.0,0.9625445897740785,25,0.03745541022592147,283,0.9993823347745522,0.9991034644224303,0.9256687468391153,0.9342408363578959
9771228,김희국,金熙國,Kim Heekuk,M,1958-10-20,63.68767123287671,경북 군위군의성군청송군영덕군,N. Gyeongsang | Gunwi-Uiseong-Cheongsong-Yeongdeok,['국토교통위원회'],"['Land, Infrastructure and Transport Committee']",2,국민의힘,People Power Party,국민의힘,People Power Party,0.9559648112160287,223.0,0.7586206896551724,179,0.24137931034482762,128,0.9529780564263323,0.9342796651907006,0.9113921789790146,0.9559648112160287
